time;x;y;z;gforce
4,7060;-0,0520;0,1841;1,0567;1,074
4,7160;-0,0560;0,1881;1,0287;1,047
4,7320;-0,0680;0,1841;1,0447;1,063
4,7370;-0,0720;0,1881;1,0287;1,048
4,7550;-0,0680;0,1841;1,0527;1,071
4,7560;-0,0720;0,1881;1,0327;1,052
4,7660;-0,0640;0,1921;1,0407;1,060
4,7760;-0,0761;0,1921;1,0407;1,061
4,7890;-0,0720;0,1801;1,0527;1,070
4,7960;-0,0640;0,1761;1,0487;1,065
4,8060;-0,0640;0,1681;1,0447;1,060
4,8160;-0,0640;0,1761;1,0447;1,061
4,8390;-0,0520;0,1681;1,0407;1,055
4,8410;-0,0440;0,1681;1,0447;1,059
4,8670;-0,0400;0,1561;1,0367;1,049
4,8680;-0,0400;0,1641;1,0167;1,031
4,8690;-0,0360;0,1561;1,0167;1,029
4,8870;-0,0400;0,1561;1,0007;1,014
4,8880;-0,0360;0,1561;1,0087;1,021
4,8960;-0,0240;0,1521;1,0087;1,020
4,9060;-0,0320;0,1641;1,0087;1,022
4,9160;-0,0360;0,1601;1,0007;1,014
4,9420;-0,0360;0,1561;1,0207;1,033
4,9430;-0,0280;0,1601;1,0287;1,041
4,9460;-0,0400;0,1481;1,0407;1,052
4,9570;-0,0360;0,1561;1,0407;1,053
4,9660;-0,0400;0,1561;1,0487;1,061
4,9760;-0,0520;0,1561;1,0567;1,069
4,9870;-0,0480;0,1601;1,0647;1,078
4,9960;-0,0480;0,1681;1,0807;1,095
5,0060;-0,0600;0,1681;1,0607;1,076
5,0160;-0,0480;0,1641;1,0527;1,067
5,0350;-0,0520;0,1561;1,0407;1,054
5,0360;-0,0440;0,1561;1,0167;1,030
5,0460;-0,0400;0,1481;1,0367;1,048
5,0580;-0,0480;0,1521;1,0287;1,041
5,0660;-0,0440;0,1521;1,0367;1,049
5,0760;-0,0400;0,1601;1,0127;1,026
5,0890;-0,0240;0,1521;1,0167;1,028
5,0960;-0,0240;0,1521;1,0247;1,036
5,1060;-0,0320;0,1721;1,0207;1,036
5,1160;-0,0240;0,1681;1,0207;1,035
5,1350;-0,0240;0,1601;1,0487;1,061
5,1480;-0,0240;0,1601;1,0327;1,045
5,1490;-0,0280;0,1721;1,0607;1,075
5,1560;-0,0280;0,1761;1,0447;1,060
5,1660;-0,0320;0,1801;1,0287;1,045
5,1760;-0,0280;0,1641;1,0487;1,062
5,1890;-0,0280;0,1641;1,0367;1,050
5,1960;-0,0240;0,1641;1,0447;1,058
5,2060;-0,0240;0,1801;1,0167;1,033
5,2160;-0,0320;0,1921;1,0487;1,067
5,2310;-0,0360;0,1881;1,0407;1,058
5,2420;-0,0320;0,1881;1,0527;1,070
5,2510;-0,0400;0,1961;1,0647;1,083
5,2620;-0,0360;0,1921;1,0807;1,098
5,2660;-0,0280;0,1881;1,0767;1,093
5,2760;-0,0320;0,2001;1,0767;1,096
5,2870;-0,0320;0,2041;1,0807;1,100
5,2960;-0,0400;0,2121;1,0607;1,082
5,3060;-0,0360;0,2161;1,0607;1,083
5,3160;-0,0520;0,2121;1,0647;1,087
5,3460;-0,0720;0,2161;1,0647;1,089
5,3510;-0,0560;0,2161;1,0727;1,096
5,3520;-0,0560;0,2001;1,1088;1,128
5,3560;-0,0560;0,2161;1,1248;1,147
5,3660;-0,0440;0,2081;1,1528;1,172
5,3760;-0,0440;0,2161;1,1768;1,197
5,3870;-0,0320;0,2442;1,1808;1,206
5,3960;-0,0360;0,2362;1,1768;1,201
5,4060;-0,0240;0,2442;1,1768;1,202
5,4160;-0,0400;0,2602;1,1648;1,194
5,4480;-0,0320;0,2602;1,1488;1,178
5,4500;-0,0320;0,2602;1,1328;1,163
5,4550;-0,0280;0,2602;1,1248;1,155
5,4570;-0,0320;0,2442;1,1128;1,140
5,4660;-0,0400;0,2402;1,0927;1,120
5,4760;-0,0240;0,2242;1,0767;1,100
5,4870;-0,0240;0,2121;1,0927;1,113
5,4960;-0,0240;0,1881;1,0847;1,101
5,5060;-0,0080;0,1761;1,0887;1,103
5,5160;0,0080;0,1601;1,0767;1,089
5,5320;0,0120;0,1441;1,0807;1,090
5,5410;0,0200;0,1401;1,0927;1,102
5,5540;0,0160;0,1241;1,0927;1,100
5,5560;0,0160;0,1241;1,0887;1,096
5,5660;0,0080;0,1321;1,0847;1,093
5,5760;0,0160;0,1201;1,0647;1,072
5,5860;0,0200;0,0961;1,0367;1,041
5,5960;0,0280;0,0640;1,0007;1,003
5,6060;0,0360;0,0600;0,9727;0,975
5,6160;0,0520;0,1201;0,9366;0,946
5,6320;0,0560;0,0961;0,9406;0,947
5,6430;0,0761;0,0480;0,9566;0,961
5,6520;0,0841;0,0400;0,9086;0,913
5,6560;0,0640;0,0640;0,9286;0,933
5,6660;0,0600;0,0841;0,9887;0,994
